Application_ID,Gender,Age,Education,Marital_Status,Employment_Type,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Debt,Approval_Status,Application_Date
APP120675,,55.0,not graduate,MARRIED,Self-Employed,120149,825373,36.0,776.0,309984.0,Approved,2022-11-21
APP120676,female,54.0,not graduate,Married,,102272,1491553,60.0,524.0,884764.0,Approved,2019-12-08
APP120677,Male,76.0,not graduate,Married,Salaried,125909,1336481,60.0,569.0,840803.0,Approved,2024-01-23
APP120678,female,86.0,not graduate,MARRIED,self-employed,108359,2265585,60.0,675.0,992413.0,Approved,2024-06-20
APP120679,Female,35.0,Not Graduate,SINGLE,SELF EMPLOYED,45364,2455769,12.0,570.0,663157.0,Rejected,2021-06-17
APP120680,male,65.0,graduate,MARRIED,Self-Employed,16848,1125748,24.0,805.0,871137.0,Rejected,2019-09-25
APP120681,male,83.0,Not Graduate,Single,SALARIED,191578,983003 rs,36.0,,164446.0,Rejected,2023-08-07
APP120682,Female,66.0,not graduate,MARRIED,SALARIED,66430,1271663,36.0,454.0,192260.0,Approved,2020-04-25
APP120683,FEMALE,75.0,graduate,MARRIED,SALARIED,20137,1543101,24.0,537.0,427074.0,Rejected,2018-05-02
APP120684,MALE,52.0,GRADUATE,SINGLE,SELF EMPLOYED,145953,575543,12.0,841.0,108198.0,Rejected,2021-06-02
APP120685,Female,75.0,Not Graduate,married,SELF EMPLOYED,129184,2513301,24.0,473.0,41385.0,Rejected,2020-11-19
APP120686,female,24.0,Graduate,SINGLE,SELF EMPLOYED,171.2k,1487330,36.0,523.0,897222.0,Approved,2020-06-18
APP120687,male,26.0,GRADUATE,MARRIED,self-employed,19049,2141776,36.0,540.0,105679.0,Approved,2020-11-04
APP120688,Male,86.0,GRADUATE,Single,self-employed,164375,2801581,72.0,719.0,878560.0,Approved,2021-08-21
APP120689,male,21.0,not graduate,Single,self-employed,55043,1603771,12.0,400.0,349064.0,Rejected,2021-11-25
APP120690,MALE,49.0,not graduate,married,SELF EMPLOYED,198808,1258772,24.0,857.0,849115.0,Rejected,2023-09-15
,male,22.0,GRADUATE,Married,Self-Employed,42195,1105168,12.0,595.0,853352.0,Rejected,2018-06-29
APP120692,MALE,73.0,Not Graduate,MARRIED,Self-Employed,99050,2996059,60.0,390.0,810357.0,Rejected,2020-02-28
APP120693,Female,73.0,graduate,Married,Self-Employed,189205,,24.0,651.0,515587.0,Approved,2020-05-20
APP120694,male,61.0,Not Graduate,Single,,142687,1270129,48.0,863.0,412973.0,Approved,2018-05-29
APP120695,FEMALE,89.0,Not Graduate,Married,self-employed,17953,1798048,12.0,547.0,397064.0,Rejected,2018-07-01
APP120696,female,30.0,GRADUATE,SINGLE,Self-Employed,52370,1770182,48.0,779.0,762946.0,Approved,
APP120697,FEMALE,21.0,Not Graduate,SINGLE,SELF EMPLOYED,63037,1507972,72.0,470.0,526472.0,Rejected,2018-01-27
APP120698,female,69.0,graduate,married,Self-Employed,85.3k,2287512,12.0,398.0,192340.0,Approved,2018-07-15
APP120699,male,32.0,GRADUATE,Married,Self-Employed,124309,1998680,36.0,523.0,780270.0,Rejected,2020-12-09
APP120700,male,18.0,Not Graduate,married,Salaried,119781,2411965,48.0,427.0,676070.0,Approved,2024-11-16
APP120701,female,82.0,not graduate,SINGLE,self-employed,33424,2990328,36.0,847.0,913185.0,Rejected,2019-03-15
APP120702,Male,28.0,Not Graduate,SINGLE,Salaried,91817,1576033,36.0,519.0,102533.0,Rejected,2024-05-08
APP120703,male,78.0,GRADUATE,married,Salaried,166248,2263291,36.0,339.0,106920.0,Rejected,2022-07-20
APP120704,Male,80.0,GRADUATE,SINGLE,SALARIED,87334,1995812,36.0,551.0,457856.0,Approved,2023-07-02
APP120705,Male,55.0,not graduate,Married,Salaried,42287,1523913,24.0,615.0,204695.0,Rejected,2020-07-10
APP120706,female,86.0,GRADUATE,MARRIED,SELF EMPLOYED,90186,"2,525,402",24.0,360.0,848957.0,Rejected,2021-07-28
APP120707,Male,62.0,Graduate,MARRIED,Self-Employed,186508,72360,60.0,485.0,,Rejected,2021-08-11
APP120708,Male,-5.0,GRADUATE,SINGLE,SALARIED,13855,659545,36.0,886.0,535150.0,Approved,2020-09-27
APP120709,Female,87.0,Not Graduate,MARRIED,SELF EMPLOYED,163703,,60.0,418.0,966110.0,Approved,2021-01-17
APP120710,FEMALE,85.0,graduate,MARRIED,SALARIED,138112,1778493,60.0,633.0,397125.0,Rejected,2018-10-16
APP120711,Male,21.0,Not Graduate,MARRIED,SALARIED,186.9k,1879716,48.0,324.0,339121.0,Rejected,2022-12-01
APP120712,FEMALE,88.0,GRADUATE,SINGLE,SALARIED,107339,2759263,12.0,542.0,424230.0,Rejected,2023-10-18
APP120713,Male,65.0,Graduate,MARRIED,Salaried,124851,1536373,36.0,681.0,393795.0,Rejected,2022-04-21
APP120714,FEMALE,26.0,Not Graduate,married,SELF EMPLOYED,22523,2871919,24.0,514.0,156366.0,,2019-11-06
APP120715,male,64.0,graduate,married,SALARIED,126766,2645971,48.0,378.0,151962.0,Rejected,2021-11-12
APP120716,male,77.0,Not Graduate,MARRIED,SALARIED,158278,2236368,72.0,650.0,625484.0,Rejected,2019-04-24
APP120717,FEMALE,69.0,not graduate,Single,Self-Employed,21271,431181,72.0,648.0,460905.0,Approved,2023-11-21
APP120718,Male,50.0,Graduate,Single,Salaried,92514,1824771,72.0,616.0,516839.0,Rejected,2024-10-25
APP120719,Female,75.0,,married,self-employed,30784,2384665,72.0,415.0,222779.0,Approved,2021-12-07
APP120720,FEMALE,65.0,Not Graduate,married,SELF EMPLOYED,15719,2878214,24.0,638.0,363681.0,Rejected,2019-12-03
APP120721,MALE,22.0,Not Graduate,MARRIED,Self-Employed,148142,2978563,60.0,718.0,,Approved,2023-03-17
APP120722,Female,44.0,Not Graduate,SINGLE,self-employed,157371,2405887,12.0,412.0,496951.0,Approved,2021-06-03
APP120723,MALE,58.0,Not Graduate,married,self-employed,85991,2425476,60.0,999.0,548119.0,Approved,2024-07-19
APP120724,FEMALE,18.0,graduate,MARRIED,SELF EMPLOYED,71596,450286,60.0,850.0,643261.0,Approved,2018-11-25
APP120725,Male,68.0,not graduate,married,SELF EMPLOYED,127787,1499686,12.0,757.0,554692.0,Approved,2023-06-28
APP120726,MALE,33.0,not graduate,married,self-employed,89798,1765876,36.0,819.0,753934.0,Approved,2018-11-16
APP120727,FEMALE,49.0,Graduate,MARRIED,Salaried,68.4k,2145175,60.0,370.0,478175.0,Rejected,2021-06-15
APP120728,Female,64.0,Graduate,MARRIED,SELF EMPLOYED,178240,2375490,36.0,899.0,98708.0,Rejected,2023-11-04
APP120729,Male,40.0,graduate,,SALARIED,192470,1619833,48.0,552.0,463086.0,Rejected,2024-02-28
APP120730,MALE,32.0,not graduate,SINGLE,Salaried,102685,2532623,36.0,661.0,154277.0,Rejected,2020-07-09
APP120731,FEMALE,43.0,Graduate,Married,SELF EMPLOYED,42943,1338495,48.0,848.0,220135.0,Approved,2022-09-02
APP120732,Male,54.0,GRADUATE,Married,SALARIED,199357,1877488,72.0,829.0,953255.0,Rejected,2020-09-10
APP120733,Male,72.0,not graduate,Married,SELF EMPLOYED,186101,2576383,12.0,885.0,588033.0,Approved,2020-04-10
APP120734,male,19.0,Not Graduate,Married,SELF EMPLOYED,12197,1076945,60.0,816.0,443605.0,Approved,2019-10-16
APP120735,Male,36.0,not graduate,Married,Salaried,23813,2774228,60.0,420.0,697708.0,Approved,2023-06-13
APP120736,FEMALE,49.0,GRADUATE,married,SALARIED,48547,727261,60.0,564.0,175765.0,Approved,2022-04-23
APP120737,Female,86.0,Not Graduate,Married,self-employed,92319,2726898,48.0,527.0,515175.0,,2021-06-16
APP120738,female,72.0,not graduate,MARRIED,Self-Employed,64584,2254646,12.0,552.0,245365.0,Approved,2022-03-05
APP120739,male,73.0,Not Graduate,SINGLE,self-employed,176467,1684066,72.0,573.0,79516.0,Rejected,2020-07-29
APP120740,FEMALE,46.0,Not Graduate,Single,SALARIED,,700575,60.0,892.0,182106.0,Approved,2023-04-16
APP120741,,53.0,graduate,Single,Self-Employed,105849,2486468,12.0,309.0,343708.0,Approved,2022-01-19
APP120742,FEMALE,88.0,,married,Salaried,180.7k,2841505,60.0,685.0,68761.0,Rejected,2024-02-12
APP120743,MALE,70.0,graduate,Married,Self-Employed,107089,633681,72.0,505.0,722076.0,Approved,2023-03-26
APP120744,MALE,56.0,not graduate,MARRIED,Salaried,142405,474318,24.0,793.0,363332.0,Rejected,2021-09-14
APP120745,Female,28.0,Not Graduate,Single,Salaried,"49,158",1445522,12.0,368.0,235038.0,Rejected,2019-03-29
APP120746,FEMALE,47.0,not graduate,Married,self-employed,"127,356",802582,48.0,866.0,957627.0,,2020-07-30
APP120747,,89.0,not graduate,Single,Self-Employed,138848,177976,72.0,480.0,63002.0,Rejected,2022-08-05
APP120748,MALE,70.0,graduate,Single,Salaried,75801,609482,72.0,419.0,411443.0,Rejected,2020-10-16
APP120749,MALE,-5.0,not graduate,,Self-Employed,69796,2157403,60.0,632.0,13313.0,Approved,2020-12-28
APP120750,Female,25.0,GRADUATE,SINGLE,SALARIED,92675,2099937,12.0,785.0,591910.0,Rejected,2024-07-02
APP120751,Female,37.0,Not Graduate,SINGLE,self-employed,120222,891853,72.0,614.0,357619.0,Approved,2020-02-15
APP120752,FEMALE,29.0,Graduate,married,SALARIED,77425,2819975,24.0,435.0,266616.0,Approved,2021-07-14
APP120753,male,84.0,GRADUATE,MARRIED,Self-Employed,101912,82841,72.0,410.0,96437.0,Rejected,2021-04-29
APP120754,FEMALE,67.0,Graduate,Married,SELF EMPLOYED,13479,887775,60.0,479.0,93246.0,Approved,2023-04-02
APP120755,MALE,29.0,Graduate,Single,Self-Employed,"97,229",2604198,72.0,780.0,992111.0,Approved,2021-05-10
APP120756,female,71.0,graduate,SINGLE,Salaried,184544,2301437,12.0,540.0,335590.0,Rejected,2019-07-15
APP120757,MALE,71.0,Graduate,MARRIED,self-employed,22925,455568,24.0,651.0,543497.0,Approved,
APP120758,Male,-5.0,Not Graduate,MARRIED,SELF EMPLOYED,188014,732440 rs,36.0,305.0,900209.0,Approved,2019-05-23
APP120759,female,36.0,graduate,Married,Self-Employed,74410,1017939,48.0,493.0,261206.0,Rejected,2024-08-04
APP120760,female,31.0,GRADUATE,Married,self-employed,121637,52025,48.0,712.0,358585.0,Approved,2019-04-20
APP120761,FEMALE,69.0,GRADUATE,Married,Salaried,134162,1699778,60.0,532.0,953805.0,Rejected,2022-02-19
APP120762,MALE,39.0,GRADUATE,SINGLE,Self-Employed,56106,477270,60.0,459.0,90744.0,Approved,2020-09-24
APP120763,MALE,21.0,not graduate,married,SALARIED,41.5k,125869,12.0,424.0,642950.0,Approved,2024-01-24
APP120764,male,76.0,graduate,married,SELF EMPLOYED,56608,1660562,,799.0,972295.0,Rejected,2018-11-02
APP120765,Male,51.0,graduate,married,self-employed,76109,555013,60.0,474.0,437672.0,Rejected,2022-10-20
APP120766,FEMALE,81.0,graduate,MARRIED,Self-Employed,59863,2760214,60.0,589.0,,Rejected,2022-08-28
APP120767,Female,35.0,Not Graduate,MARRIED,self-employed,36187,455351,24.0,589.0,482878.0,Approved,2019-04-10
APP120768,FEMALE,48.0,graduate,SINGLE,SELF EMPLOYED,194723,734665,12.0,793.0,635414.0,Rejected,2018-03-08
APP120769,female,59.0,Not Graduate,Married,SALARIED,53.9k,2212895,48.0,408.0,48139.0,Approved,2021-10-29
APP120770,FEMALE,-5.0,GRADUATE,Married,Self-Employed,90818,2015985,72.0,624.0,888575.0,Rejected,2022-05-16
APP120771,male,20.0,not graduate,Single,SELF EMPLOYED,165797,1754433,60.0,462.0,566968.0,Approved,2018-08-12
APP120772,FEMALE,72.0,,Single,Salaried,68803,738445,48.0,338.0,951475.0,Approved,2021-06-29
APP120773,male,27.0,not graduate,Single,Self-Employed,144695,1058583,36.0,399.0,938358.0,Rejected,2024-06-27
APP120774,female,88.0,not graduate,MARRIED,Salaried,100325,489454,48.0,860.0,640573.0,Approved,2023-03-24
APP120775,male,39.0,not graduate,married,SALARIED,86879,2509220,48.0,795.0,808864.0,Approved,2018-02-08
APP120776,MALE,40.0,Graduate,SINGLE,SALARIED,34805,2579034,,506.0,506184.0,Approved,2021-02-15
APP120777,Female,30.0,Not Graduate,married,Self-Employed,104187,329069,24.0,438.0,819235.0,Approved,2023-05-21
APP120778,female,57.0,GRADUATE,Married,self-employed,28680,1155373,36.0,694.0,557078.0,Rejected,2018-02-22
APP120779,,30.0,Graduate,Single,self-employed,48428,1305922,,,836435.0,Rejected,2021-03-20
APP120780,Male,68.0,GRADUATE,married,self-employed,136871,945990,72.0,330.0,495069.0,Rejected,
APP120781,female,81.0,Not Graduate,Married,self-employed,73209,1457090,72.0,557.0,998356.0,Approved,2024-07-02
APP120782,Male,30.0,GRADUATE,Single,SELF EMPLOYED,75297,1468931,36.0,580.0,97008.0,Approved,2018-01-22
APP120783,Female,46.0,Not Graduate,married,Self-Employed,191136,2539061,72.0,539.0,689923.0,Approved,2020-01-31
APP120784,male,88.0,Graduate,married,self-employed,153188,1016219,60.0,821.0,726375.0,Rejected,2021-02-08
APP120785,female,64.0,Graduate,married,SALARIED,85178,2213673,12.0,793.0,396960.0,Rejected,2021-01-18
APP120786,female,43.0,GRADUATE,Single,Self-Employed,11944,2886669,60.0,684.0,391224.0,Rejected,2020-01-02
,Female,87.0,GRADUATE,MARRIED,self-employed,115374,2500843,48.0,551.0,368818.0,Rejected,2019-01-05
APP120788,MALE,40.0,not graduate,Single,Salaried,167.3k,,72.0,488.0,547156.0,Rejected,2021-10-03
APP120789,Male,73.0,not graduate,SINGLE,Self-Employed,116634,186095,36.0,320.0,943290.0,Approved,2019-07-08
APP120790,female,,GRADUATE,Single,self-employed,169609,65864 rs,24.0,735.0,114505.0,Approved,2021-04-17
APP120791,FEMALE,67.0,not graduate,married,SELF EMPLOYED,31375,276422,12.0,353.0,962219.0,Approved,2023-02-25
APP120792,Male,52.0,GRADUATE,Married,Salaried,71193,1457691,12.0,394.0,110844.0,Rejected,2022-10-18
APP120793,male,66.0,graduate,Married,Salaried,146615,2294472,12.0,705.0,397183.0,Rejected,2022-04-25
APP120794,Female,63.0,not graduate,married,SALARIED,,2072672,12.0,531.0,972184.0,Rejected,2018-11-26
APP120795,Male,87.0,GRADUATE,MARRIED,self-employed,26987,142616,48.0,,921801.0,Rejected,2023-09-09
,FEMALE,70.0,graduate,MARRIED,self-employed,180529,2465057,72.0,492.0,582028.0,Rejected,2022-03-13
APP120797,FEMALE,48.0,not graduate,Single,Self-Employed,84983,1960713,36.0,356.0,851996.0,Rejected,2022-12-25
APP120798,Female,39.0,Graduate,Single,SALARIED,"79,043",1657004,24.0,531.0,884719.0,Approved,2022-07-02
APP120799,Female,84.0,GRADUATE,Married,Salaried,20002,2614248,24.0,810.0,975319.0,Rejected,2024-01-19
APP120800,Male,25.0,Graduate,married,SELF EMPLOYED,55437,528092,24.0,552.0,440590.0,,2019-03-29
APP120801,male,36.0,not graduate,married,self-employed,59315,1727668,36.0,558.0,694283.0,Rejected,2022-11-09
APP120802,MALE,48.0,graduate,Single,Salaried,17920,113499,72.0,352.0,75494.0,Rejected,2018-04-11
APP120803,FEMALE,49.0,GRADUATE,SINGLE,self-employed,74878,,36.0,735.0,956767.0,Approved,2021-06-14
APP120804,Female,72.0,graduate,Single,self-employed,94537,822140,72.0,559.0,866650.0,Rejected,2019-01-26
APP120805,MALE,48.0,Graduate,Single,SELF EMPLOYED,131315,,24.0,424.0,401280.0,Rejected,2018-01-16
APP120806,MALE,84.0,GRADUATE,MARRIED,SELF EMPLOYED,"179,582",831390,60.0,423.0,977257.0,Approved,
APP120807,MALE,68.0,Graduate,Single,SELF EMPLOYED,89724,1450070,60.0,809.0,427561.0,Approved,2018-09-13
,male,-5.0,Graduate,Single,Self-Employed,161143,1488326,60.0,615.0,561631.0,Rejected,2024-10-13
APP120809,Female,44.0,graduate,SINGLE,SELF EMPLOYED,128958,166452,12.0,807.0,235168.0,Approved,2020-10-11
,FEMALE,65.0,not graduate,Married,SELF EMPLOYED,188804,2071821,24.0,728.0,517218.0,Rejected,2024-09-28
APP120811,Female,60.0,Graduate,Married,SELF EMPLOYED,139517,1327817,72.0,747.0,580479.0,Approved,2020-01-27
APP120812,Male,68.0,Graduate,Single,SELF EMPLOYED,172931,906880,12.0,364.0,,Rejected,2021-03-28
APP120813,FEMALE,86.0,Not Graduate,married,SALARIED,9841,2718741,24.0,368.0,946981.0,Rejected,2024-03-03
APP120814,Female,88.0,graduate,Single,Self-Employed,56655,947778,48.0,332.0,493983.0,Rejected,2023-11-10
APP120815,FEMALE,89.0,Graduate,MARRIED,self-employed,71975,493121,48.0,516.0,801341.0,Rejected,2022-05-27
APP120816,Male,67.0,Not Graduate,SINGLE,Self-Employed,115510,733134,60.0,483.0,878714.0,Approved,2024-11-13
APP120817,female,78.0,graduate,Single,Self-Employed,159306,2639778,72.0,669.0,996181.0,Rejected,2023-06-02
APP120818,FEMALE,58.0,GRADUATE,Married,Self-Employed,26733,2308308,48.0,320.0,340724.0,Rejected,2022-07-28
APP120819,female,68.0,not graduate,Single,SELF EMPLOYED,12.4k,733054,12.0,491.0,998022.0,Approved,2018-06-21
APP120820,MALE,41.0,graduate,SINGLE,Self-Employed,178431,,60.0,713.0,113887.0,Rejected,
APP120821,male,47.0,Graduate,SINGLE,SALARIED,161453,593124,48.0,599.0,582424.0,Rejected,2023-09-09
APP120822,Male,69.0,Not Graduate,married,self-employed,124456,2622878,24.0,358.0,381893.0,Rejected,2018-09-06
APP120823,FEMALE,67.0,Not Graduate,married,Self-Employed,167429,83434,72.0,803.0,629750.0,Approved,2021-04-21
APP120824,Male,74.0,GRADUATE,married,self-employed,185543,702509,72.0,409.0,910336.0,Rejected,2019-04-25
APP120825,MALE,79.0,Not Graduate,Single,Salaried,45683,942932,48.0,446.0,816.0,Rejected,2021-05-14
APP120826,female,70.0,Graduate,Married,Salaried,162565,596966,72.0,867.0,351915.0,,2018-07-10
APP120827,male,85.0,graduate,MARRIED,Self-Employed,179749,985597,72.0,702.0,503295.0,Approved,2024-01-25
APP120828,Male,86.0,GRADUATE,Married,SALARIED,46174,2906232,60.0,308.0,761668.0,,2022-12-04
APP120829,female,48.0,not graduate,SINGLE,Salaried,109092,550180,,430.0,461988.0,Approved,2019-02-18
APP120830,MALE,47.0,not graduate,Married,Salaried,86051,2659344,48.0,746.0,88161.0,Rejected,2018-05-06
APP120831,MALE,27.0,Graduate,Single,SALARIED,183818,"799,025",24.0,811.0,114488.0,Approved,2019-09-26
APP120832,MALE,61.0,GRADUATE,married,SELF EMPLOYED,164010,180015,24.0,,558516.0,,2024-04-20
APP120833,female,23.0,GRADUATE,Married,Self-Employed,143092,1913471,72.0,381.0,405440.0,Approved,2022-05-25
APP120834,,44.0,Graduate,SINGLE,Salaried,19431,1653494,48.0,719.0,838508.0,Rejected,2023-03-28
APP120835,Female,37.0,GRADUATE,SINGLE,SALARIED,190644,2497885,12.0,870.0,613969.0,Rejected,2020-06-01
APP120836,Male,37.0,Not Graduate,MARRIED,Salaried,76481,108996,48.0,835.0,799689.0,Approved,2023-04-16
APP120837,Female,29.0,Not Graduate,,self-employed,116029,"1,486,155",12.0,897.0,738710.0,Rejected,2023-09-10
APP120838,MALE,66.0,Graduate,Single,Salaried,103263,1870889,72.0,578.0,280113.0,Approved,2022-06-07
APP120839,Female,69.0,Graduate,SINGLE,self-employed,50891,527381,72.0,400.0,457793.0,Approved,2024-01-18
APP120840,female,27.0,Not Graduate,MARRIED,SELF EMPLOYED,16482,997191,72.0,805.0,786930.0,Rejected,2018-02-28
APP120841,MALE,22.0,graduate,SINGLE,SALARIED,17773,2633513,48.0,373.0,890069.0,Rejected,2019-10-25
APP120842,MALE,81.0,Graduate,MARRIED,SELF EMPLOYED,62546,2995503,60.0,482.0,529689.0,Rejected,2018-04-15
APP120843,male,75.0,Not Graduate,SINGLE,,124288,323682,48.0,703.0,835478.0,Rejected,2024-09-09
APP120844,male,25.0,graduate,Single,Salaried,23300,1924341,72.0,774.0,551955.0,Approved,2023-07-07
APP120845,female,47.0,graduate,Single,SELF EMPLOYED,197052,2224444,12.0,767.0,504884.0,Approved,2023-12-29
APP120846,female,34.0,Not Graduate,SINGLE,self-employed,171315,809433,24.0,858.0,267470.0,,2022-05-17
APP120847,Female,84.0,,married,SELF EMPLOYED,10046,1721725,12.0,365.0,109026.0,Approved,2020-07-04
APP120848,Male,38.0,GRADUATE,Single,self-employed,168765,552008,48.0,738.0,275647.0,Rejected,2021-12-01
APP120849,,33.0,graduate,Single,Salaried,31662,792157,72.0,358.0,939897.0,Approved,2024-08-22
APP120850,female,44.0,not graduate,MARRIED,SELF EMPLOYED,156240,960793,24.0,458.0,645180.0,Approved,2024-03-16
APP120851,Male,23.0,GRADUATE,MARRIED,SALARIED,139225,1869528,48.0,321.0,161286.0,Approved,2020-10-01
APP120852,Female,59.0,GRADUATE,Married,SELF EMPLOYED,93683,760909 rs,36.0,,336574.0,Rejected,2019-02-09
APP120853,FEMALE,33.0,graduate,Married,self-employed,142595,"1,468,261",48.0,310.0,793819.0,Rejected,2022-11-01
APP120854,FEMALE,62.0,graduate,Single,Self-Employed,121547,871080,36.0,812.0,80027.0,Rejected,2022-10-24
APP120855,Male,20.0,graduate,Single,Salaried,91362,494081,72.0,647.0,581654.0,Approved,2021-04-06
APP120856,male,57.0,Graduate,SINGLE,SELF EMPLOYED,,2136254,12.0,857.0,797877.0,Rejected,2022-11-10
APP120857,Male,37.0,Not Graduate,married,self-employed,113302,668151,12.0,745.0,988434.0,Rejected,2022-01-04
APP120858,Female,24.0,Not Graduate,SINGLE,SALARIED,173712,1011988,48.0,807.0,418696.0,Rejected,2024-12-05
APP120859,MALE,76.0,Not Graduate,Single,Salaried,154810,357024,,390.0,607043.0,Approved,2024-07-27
,FEMALE,28.0,graduate,MARRIED,Salaried,15656,2564696,12.0,511.0,742568.0,Rejected,2023-01-08
APP120861,MALE,69.0,GRADUATE,Married,SALARIED,144965,2773182,36.0,536.0,660398.0,Approved,2022-07-01
APP120862,FEMALE,20.0,graduate,married,SALARIED,126326,2302952,24.0,376.0,319494.0,Rejected,2021-10-27
APP120863,Female,38.0,graduate,MARRIED,self-employed,169694,2831169,48.0,704.0,236566.0,Approved,2021-02-12
APP120864,FEMALE,70.0,GRADUATE,Single,SELF EMPLOYED,175.4k,721221,36.0,810.0,828838.0,Approved,2019-05-01
APP120865,Male,47.0,not graduate,married,Salaried,,1350800,48.0,330.0,559093.0,Approved,2020-10-31
APP120866,MALE,28.0,Graduate,married,Self-Employed,"46,520",2289077,24.0,347.0,811395.0,Approved,2021-07-09
,female,42.0,not graduate,Married,SALARIED,12.8k,,60.0,340.0,813740.0,Rejected,2024-01-02
APP120868,MALE,67.0,graduate,married,SALARIED,73049,1176531,24.0,680.0,910638.0,Approved,2018-02-16
APP120869,Female,26.0,Not Graduate,Single,Salaried,92042,1342395,72.0,659.0,766150.0,Approved,2024-02-09
,female,62.0,Not Graduate,Married,SALARIED,78653,1156449,24.0,605.0,455241.0,Approved,2024-05-22
APP120871,MALE,46.0,GRADUATE,Single,SALARIED,32082,2034226,12.0,,872819.0,Rejected,2023-11-27
APP120872,Female,79.0,graduate,married,SELF EMPLOYED,107457,1586527,12.0,335.0,,Approved,2024-05-08
APP120873,male,32.0,GRADUATE,Single,self-employed,120769,1707796,24.0,587.0,200908.0,Approved,2022-10-20
APP120874,Male,36.0,GRADUATE,MARRIED,self-employed,22193,874067,48.0,722.0,817334.0,Rejected,2023-12-07
APP120875,FEMALE,32.0,Graduate,,SALARIED,120510,2869773,36.0,530.0,132675.0,Approved,2022-12-07
